filename,x1,y1,x2,y2,x3,y3,x4,y4
1625.jpg,1306,237,2550,875,2062,1668,787,900
1626.jpg,2118,62,2118,62,1918,1731,1237,1068
1627.jpg,687,687,2243,112,2656,1012,1043,1706
1629.jpg,837,906,2143,187,2712,756,1400,1731
1630.jpg,637,262,2456,375,2681,1456,637,1612
1631.jpg,806,37,2606,675,2312,1731,462,1125
1632.jpg,1062,87,1993,87,2206,1518,1306,1793
1633.jpg,862,1050,2718,537,1681,1793,862,1050
1634.jpg,862,912,2825,631,2825,631,1556,1756
1635.jpg,731,431,2475,337,2631,1368,612,1506
1636.jpg,887,412,2481,412,2581,1387,812,1450
1637.jpg,712,700,2406,162,2956,968,1050,1781
1638.jpg,862,487,2487,487,2856,1268,968,1475
164.jpg,1712,162,2731,112,3031,1793,1712,1793
1640.jpg,837,406,2668,362,2818,1462,681,1556
1641.jpg,1506,37,2581,37,2500,1793,1462,1725
1642.jpg,1287,993,2418,37,3056,750,1856,1793
1643.jpg,1062,606,2456,187,2906,881,1356,1462
1645.jpg,2000,112,2956,587,2181,1781,1412,1406
1646.jpg,1137,681,2525,12,2956,912,1550,1581
1647.jpg,1693,112,2681,150,2581,1681,1662,1606
1648.jpg,1943,237,2806,587,2243,1731,1512,1462
1649.jpg,687,325,2600,287,2618,1531,687,1531
165.jpg,1412,643,3375,1025,2712,1793,1412,643
1650.jpg,1087,312,2925,312,2981,1518,1012,1493
1651.jpg,637,268,2875,162,2931,1475,781,1650
1653.jpg,1000,112,2706,575,2487,1631,612,1150
1654.jpg,931,343,2937,237,2962,1706,812,1612
1655.jpg,1656,12,2631,187,2218,1793,1287,1525
1660.jpg,1031,237,3256,131,3206,1756,962,1481
1662.jpg,1562,381,2456,12,3131,1587,2050,1793
1663.jpg,1568,12,2606,12,2556,1756,1537,1668
1664.jpg,1787,12,2956,12,2862,1793,1787,1725
1666.jpg,862,656,2818,12,3281,1281,1068,1793
1670.jpg,1387,143,2168,12,2162,1793,1387,1656
1671.jpg,1450,12,2243,12,2250,1793,1362,1687
1672.jpg,937,318,3118,287,3181,1537,1012,1706
1673.jpg,1062,606,2981,37,3309,1216,1400,1793
1674.jpg,537,293,2612,262,2706,1456,612,1637
1675.jpg,712,112,3150,62,3100,1481,868,1581
1680.jpg,962,406,3118,37,3331,1462,1150,1662
1681.jpg,1137,287,3393,37,3431,1631,1237,1556
1682.jpg,1437,68,2512,12,2606,1793,1537,1743
1686.jpg,412,143,3356,12,3300,1793,412,1756
1687.jpg,1262,337,2756,387,2643,1706,1262,1300
1688.jpg,1237,750,2818,12,3306,1187,1512,1793
1689.jpg,1456,87,2931,881,2450,1706,1212,918
1690.jpg,1231,275,2656,187,2481,1706,1137,1300
1692.jpg,1112,406,2918,112,3062,1368,1112,1500
1693.jpg,1237,893,2656,37,3243,831,1531,1793
1694.jpg,1737,181,2687,12,2906,1737,1956,1706
1695.jpg,1075,262,3012,262,3131,1593,812,1431
1696.jpg,750,225,2812,137,2893,1518,612,1537
1697.jpg,1950,12,2856,418,2106,1793,1337,1350
1700.jpg,1612,12,2706,93,2612,1693,1612,1712
1701.jpg,1712,12,2631,112,2681,1718,1737,1793
1702.jpg,1062,12,3131,481,2931,1756,787,1387
1703.jpg,2093,12,3231,75,2887,1793,1862,1612
1705.jpg,837,437,2837,437,3081,1643,587,1706
1707.jpg,1412,75,2406,12,2362,1793,1412,1687
1708.jpg,1062,275,3187,62,3131,1781,1062,1512
1709.jpg,1168,237,3312,112,3231,1793,1112,1450
1711.jpg,1443,62,3581,387,3212,1793,1312,1206
1713.jpg,1181,212,3181,550,2906,1793,1137,1312
1714.jpg,912,718,2456,62,2906,981,1343,1731
1715.jpg,1037,287,3012,287,3025,1606,1037,1512
1716.jpg,1231,87,3281,675,2881,1793,987,1237
1717.jpg,1012,237,3481,62,3468,1637,1143,1612
1718.jpg,1781,87,3318,1012,2768,1793,1362,1000
1719.jpg,800,143,3112,37,3300,1525,637,1631
1720.jpg,987,187,3531,312,3287,1581,1175,1462
1722.jpg,1037,206,3525,162,3312,1437,1331,1312
1723.jpg,1212,750,2843,12,3331,1212,1481,1793
1724.jpg,162,87,2181,175,2062,1681,262,1318
1725.jpg,1437,368,3706,37,3856,1506,1606,1600
1726.jpg,1781,12,2918,12,2831,1793,1687,1706
1728.jpg,1425,12,3406,587,2956,1793,1212,1050
1730.jpg,1631,12,2856,87,2525,1793,1312,1712
1731.jpg,787,87,2631,218,2631,1287,900,1581
1732.jpg,1512,112,3597,234,3400,1756,1512,1218
1734.jpg,1562,62,2431,62,2287,1793,1512,1562
1735.jpg,1262,768,2718,12,3212,962,1550,1781
1737.jpg,837,206,3406,37,3412,1793,931,1650
1741.jpg,1656,137,2381,487,1781,1706,1187,1306
1743.jpg,1243,12,2425,12,2468,1793,1012,1793
1745.jpg,693,237,2662,381,2856,1562,612,1587
1746.jpg,756,312,2818,312,3156,1550,450,1656
1748.jpg,637,262,2306,493,2431,1487,562,1550
1749.jpg,1700,112,2631,425,1831,1781,762,1262
1751.jpg,712,825,2118,237,2637,843,1181,1706
1754.jpg,1137,243,2081,112,2506,1493,1212,1756
1755.jpg,637,687,2731,937,1956,1793,637,687
1757.jpg,687,456,2581,387,2731,1606,612,1668
1759.jpg,937,356,2806,287,2981,1418,812,1493
1760.jpg,956,262,2731,543,2550,1656,512,1212
1762.jpg,1662,12,2331,431,1987,1631,1187,1287
1763.jpg,1581,187,2456,356,2131,1756,1112,1506
1764.jpg,900,187,2668,256,2787,1337,868,1406
1767.jpg,787,650,2906,912,2187,1725,787,650
1769.jpg,1006,587,2518,587,2656,1381,837,1450
177.jpg,1262,912,3281,1181,3281,1181,1612,1756
1770.jpg,1775,162,2706,481,1943,1793,812,1312
1771.jpg,487,762,3006,718,2518,1793,487,762
1772.jpg,1381,262,2331,262,2581,1631,1187,1675
1774.jpg,3287,237,3993,437,3993,1156,3287,1156
1777.jpg,362,231,2412,250,2481,1493,412,1556
178.jpg,1137,693,3406,931,2837,1756,1137,693
1780.jpg,981,387,2756,387,2931,1393,787,1393
1782.jpg,1450,387,2268,387,2456,1631,1362,1668
1783.jpg,862,162,2575,218,2756,1262,862,1287
1784.jpg,887,306,2618,237,2656,1218,1025,1381
1785.jpg,543,187,2137,618,2406,1506,487,1268
1786.jpg,637,343,2856,237,3131,1543,412,1643
1787.jpg,562,812,2631,775,2631,775,1043,1731
1788.jpg,587,112,2631,112,2618,1362,706,1431
179.jpg,1893,237,2931,462,2787,1793,1287,1456
1790.jpg,1068,262,2881,643,2587,1731,462,1006
1792.jpg,868,306,2731,112,2681,1581,612,1475
1793.jpg,787,825,2293,387,2756,1006,1062,1756
1794.jpg,937,893,2325,387,2818,1012,1318,1756
1795.jpg,1075,312,2781,687,2531,1781,562,1100
1797.jpg,687,675,2275,262,2756,912,981,1631
1798.jpg,1337,262,2243,262,2318,1612,1112,1600
1799.jpg,687,925,2731,706,2731,706,1287,1675
18.jpg,512,781,2731,637,2512,1612,662,1793
180.jpg,1406,312,3068,525,3381,1400,1137,1137
1800.jpg,1100,212,2843,706,2537,1781,537,975
1801.jpg,1762,137,2743,37,2718,1793,1762,1681
1802.jpg,1137,350,3256,212,3225,1731,1137,1543
1804.jpg,1212,412,3156,337,3112,1712,1212,1518
1805.jpg,1487,62,3331,637,2887,1793,1187,1118
1806.jpg,1475,62,3256,656,2812,1793,1137,1093
1807.jpg,1156,12,2431,937,1956,1725,562,856
1808.jpg,956,362,2731,393,3056,1412,762,1431
1809.jpg,587,918,2162,187,2556,1093,1137,1793
181.jpg,1600,387,2543,455,2956,1743,1537,1737
1811.jpg,1181,212,3350,212,3431,1631,1087,1587
1812.jpg,1081,462,2868,12,2862,1706,912,1668
1813.jpg,862,612,2743,537,2856,1656,862,1768
1815.jpg,1250,62,3356,650,2950,1793,1012,1193
1816.jpg,1462,37,3281,787,2762,1793,1162,1037
1819.jpg,881,175,3175,112,3731,1437,856,1681
182.jpg,1693,337,2656,512,2756,1793,1312,1650
1821.jpg,1543,162,2600,162,2881,1712,1212,1675
1822.jpg,1525,12,2593,12,2731,1706,1337,1706
1823.jpg,737,568,2456,112,2881,1062,1100,1731
1829.jpg,587,131,3025,62,3106,1575,587,1625
1832.jpg,687,200,2981,112,3143,1487,768,1681
1833.jpg,1262,62,2331,106,2243,1793,1162,1743
1834.jpg,1362,112,3206,450,2843,1793,1062,1206
1835.jpg,1168,137,3287,137,3412,1556,912,1443
1836.jpg,937,750,2593,12,3281,718,1531,1793
1837.jpg,812,287,3256,325,2931,1412,1150,1456
1838.jpg,1937,37,3031,37,2981,1743,1912,1700
1839.jpg,1712,12,2825,12,2856,1743,1712,1700
1840.jpg,1087,318,3112,237,3481,1325,812,1543
1847.jpg,1668,12,2743,12,2968,1793,1700,1793
185.jpg,1106,387,2787,712,2956,1775,612,1181
1851.jpg,1637,12,2706,12,2618,1781,1587,1681
1852.jpg,912,206,3037,112,3181,1393,912,1531
1853.jpg,987,337,3381,137,3250,1362,1281,1362
1854.jpg,1012,462,3068,87,3212,1612,1012,1637
1855.jpg,1012,543,3506,262,3262,1493,1356,1556
1856.jpg,1787,312,2631,375,2581,1637,1787,1550
1857.jpg,1368,12,2431,12,2331,1781,1162,1693
1858.jpg,1625,12,3131,225,2506,1756,1537,1500
1861.jpg,1737,12,3081,12,3043,1793,1825,1793
1862.jpg,2131,12,3325,193,2843,1793,1662,1612
1863.jpg,37,12,1262,12,1275,1793,37,1793
1864.jpg,1431,443,3518,137,3612,1793,1362,1693
1865.jpg,1337,456,3231,12,3331,1631,1212,1656
1866.jpg,637,87,3331,87,3187,1600,881,1781
1869.jpg,481,12,3743,12,3756,1793,412,1793
1870.jpg,1587,350,2293,12,2531,1437,1587,1687
1872.jpg,1318,362,2881,593,3281,1381,1237,1206
1873.jpg,737,662,3381,812,3081,1587,1162,1525
1874.jpg,1412,37,2475,37,2512,1687,1475,1687
1879.jpg,1450,12,2631,12,2500,1793,1387,1793
188.jpg,1356,312,2368,312,2706,1793,1137,1793
1880.jpg,1937,237,3993,137,3993,1481,2012,1406
1881.jpg,1087,618,3831,531,3743,1793,1300,1793
1882.jpg,1518,81,3837,12,3956,1331,1387,1318
1883.jpg,1456,187,2543,12,2831,1668,1287,1793
1885.jpg,587,525,2575,62,3206,881,962,1793
1886.jpg,1487,437,3331,262,3275,1793,1487,1525
1890.jpg,662,12,3625,12,3606,1731,737,1793
1891.jpg,862,87,3368,37,3356,1575,931,1587
1895.jpg,1262,175,3456,37,3368,1793,1262,1418
1896.jpg,1431,12,2600,12,3006,1675,1312,1793
1897.jpg,662,62,2775,231,2987,1462,775,1781
19.jpg,887,831,2931,800,2931,800,887,831
1900.jpg,1162,12,3268,12,3531,1343,1375,1781
1901.jpg,987,618,2656,37,3006,1218,1162,1706
1902.jpg,2150,12,3131,381,2012,1793,1062,1118
1903.jpg,1650,12,2806,12,2743,1793,1612,1743
1904.jpg,743,237,2787,237,2956,1512,612,1581
1905.jpg,512,193,3062,87,3456,1581,287,1781
1906.jpg,737,250,2950,162,3037,1587,687,1637
1907.jpg,512,312,2768,112,3331,1181,631,1793
1908.jpg,1393,37,2781,918,2200,1793,737,787
1909.jpg,837,281,2631,212,2675,1331,631,1331
191.jpg,1512,1731,2725,1437,2925,1781,1512,1731
1911.jpg,1137,187,3143,518,2931,1781,512,1056
1914.jpg,881,256,3125,137,3162,1693,812,1587
1915.jpg,1000,137,3225,437,3243,1793,412,1256
1916.jpg,1537,12,2612,12,2581,1756,1537,1700
1920.jpg,1587,12,2868,12,2931,1793,1762,1793
1921.jpg,1312,12,1625,12,1562,231,1518,237
1922.jpg,1412,162,2475,62,2656,1643,1643,1793
1923.jpg,1162,325,3431,62,3475,1793,1231,1606
1924.jpg,1262,12,2412,12,2581,1668,1450,1793
1925.jpg,1412,81,3818,12,3712,1781,1287,1406
1926.jpg,1187,125,2218,12,2381,1737,1356,1793
1927.jpg,1575,12,2575,12,2250,1793,1287,1562
1929.jpg,1312,506,3393,12,3706,1412,1312,1731
193.jpg,1312,418,2168,112,3225,1231,2306,1793
1930.jpg,1687,87,2737,12,2906,1793,1737,1793
1931.jpg,837,262,3331,112,3412,1700,900,1737
1933.jpg,1762,100,2781,12,2781,1793,1662,1793
1938.jpg,1112,312,3368,87,3431,1637,1181,1612
1939.jpg,1537,150,2475,37,2506,1731,1537,1643
1940.jpg,1537,12,2568,12,2681,1793,1737,1687
1942.jpg,887,312,2962,312,2912,1556,1156,1362
1944.jpg,987,268,3381,237,3337,1793,1006,1643
1945.jpg,1093,168,3475,37,3568,1781,687,1587
1946.jpg,1837,12,2881,12,2837,1793,1637,1793
1947.jpg,1487,475,2893,412,2956,1287,1518,1356
1948.jpg,1406,287,3743,62,3931,1706,1112,1625
1949.jpg,1506,187,3550,87,3406,1793,1362,1400
195.jpg,1556,575,3118,487,3281,1462,1412,1518
1950.jpg,812,143,3718,12,3831,1781,612,1781
1951.jpg,1881,312,2956,687,2650,1418,1687,987
1952.jpg,1168,387,2981,662,2818,1793,712,1350
1953.jpg,1200,437,2700,437,2831,1356,1137,1412
1955.jpg,1012,737,3231,668,3231,668,1656,1625
1956.jpg,2112,37,3156,581,2200,1656,1387,1393
196.jpg,1631,262,3012,893,2550,1793,1112,993
1960.jpg,937,600,2700,287,2956,1331,1168,1781
1962.jpg,1787,68,2768,12,2806,1793,1787,1687
1964.jpg,1125,268,3281,162,3231,1581,562,1437
1965.jpg,1200,12,2506,131,2225,1793,1012,1781
1969.jpg,1237,275,3425,137,3718,1487,962,1512
1970.jpg,1062,1118,3231,425,2187,1793,1062,1118
1973.jpg,1875,0,2931,62,2518,1793,1562,1543
1974.jpg,1437,256,2375,12,2731,1793,1631,1793
1976.jpg,1693,12,2612,12,2712,1793,1668,1712
1978.jpg,2143,125,3006,12,2943,1793,2062,1675
1979.jpg,987,700,3931,825,3931,825,1081,1793
1980.jpg,1087,850,2650,37,3231,1150,1750,1656
1983.jpg,1287,12,2431,12,2368,1793,1212,1768
1984.jpg,1331,12,2456,193,2262,1793,912,1793
1989.jpg,837,156,3500,12,3612,1656,943,1781
1990.jpg,1412,12,2375,12,2481,1706,1312,1750
1991.jpg,868,37,3325,37,3706,1712,787,1793
1992.jpg,762,12,2787,231,2881,1468,762,1781
1993.jpg,1212,193,3456,12,3387,1793,1212,1493
1994.jpg,818,112,3062,112,3131,1587,712,1562
1995.jpg,1318,187,2831,12,2631,1706,1187,1312
1996.jpg,437,556,3550,1137,3550,1137,612,1793
1997.jpg,487,37,2706,318,2837,1606,437,1781
1998.jpg,1350,0,2531,0,2418,1793,1237,1793
1999.jpg,931,168,3131,12,3012,1781,812,1468
2.jpg,887,500,2468,337,2825,1112,1006,1493
20.jpg,862,437,2756,387,2881,1543,862,1668
201.jpg,1112,837,2518,137,3075,862,1556,1781
202.jpg,2293,262,3075,556,2493,1731,1662,1312
203.jpg,2037,212,3206,981,2606,1675,1537,787
204.jpg,1562,768,2793,237,3256,893,1950,1581
205.jpg,2006,137,3281,831,2756,1656,1487,800
207.jpg,1800,437,2581,506,2475,1731,1662,1643
208.jpg,1506,637,2831,981,2618,1793,1262,1425
21.jpg,812,725,2681,962,2031,1731,812,725
213.jpg,1287,512,3187,631,3431,1793,1012,1650
214.jpg,868,387,3225,387,3606,1793,537,1793
218.jpg,1337,500,2312,37,3131,1681,1837,1793
22.jpg,1118,262,2825,381,3031,1381,937,1300
221.jpg,1037,693,2725,412,3350,1106,1337,1700
223.jpg,1162,662,2168,412,3381,1662,1800,1793
228.jpg,1587,206,2618,112,3131,1643,1787,1793
229.jpg,2025,262,2931,450,2893,1793,1787,1687
23.jpg,1337,168,2243,112,2531,1525,1531,1731
231.jpg,762,625,2787,462,3331,1356,762,1793
234.jpg,1681,62,3231,881,2787,1781,1087,768
237.jpg,900,137,3006,243,3418,1481,712,1518
238.jpg,1312,512,3081,512,3131,1612,1312,1618
239.jpg,1787,112,2793,112,3306,1793,1931,1793
24.jpg,1462,887,2418,887,2431,1531,1462,1531
241.jpg,1887,437,2781,437,2856,1612,1887,1706
244.jpg,962,1050,2131,837,2281,1537,1081,1793
245.jpg,1712,362,2831,925,2462,1656,1362,1025
246.jpg,1100,162,3156,325,3006,1712,787,1368
247.jpg,862,506,2593,112,3218,831,1312,1656
248.jpg,1337,300,2212,212,2756,1437,1687,1693
249.jpg,887,518,2781,881,2362,1531,887,518
25.jpg,1612,1062,2406,1156,2337,1681,1537,1550
250.jpg,2368,500,3431,600,3431,600,2337,806
253.jpg,1256,312,3093,381,3156,1581,1137,1500
254.jpg,1112,618,3043,487,3156,1737,1143,1793
255.jpg,456,862,1306,862,1218,1331,362,1268
259.jpg,1137,587,2518,237,2881,987,1431,1506
26.jpg,737,712,2800,762,2800,762,1450,1706
260.jpg,1550,87,2750,937,2131,1700,962,718
261.jpg,887,556,2525,237,2906,1081,1062,1543
262.jpg,137,1662,1481,1012,1793,1981,418,2556
263.jpg,1306,37,2356,181,2206,1793,962,1718
264.jpg,887,956,2812,668,2812,668,1650,1793
267.jpg,1718,12,2731,168,2437,1793,1312,1550
269.jpg,1268,137,2931,537,2712,1606,887,1112
27.jpg,1537,693,2800,612,2856,1356,1612,1481
271.jpg,1525,112,2506,181,2412,1756,1262,1643
272.jpg,950,312,2606,537,2500,1531,662,1262
274.jpg,1237,318,2131,112,2781,1437,1681,1793
275.jpg,1362,200,2268,112,2681,1468,1581,1668
277.jpg,1775,87,3156,862,2612,1731,1187,731
278.jpg,1312,537,2781,137,3431,906,1968,1637
279.jpg,1387,12,2412,12,2868,1481,1650,1706
28.jpg,812,487,2587,462,3006,1275,812,1456
280.jpg,1362,562,3231,931,2556,1650,1362,562
281.jpg,987,862,2906,737,2906,737,1618,1731
282.jpg,1562,400,2406,162,3231,1337,2243,1781
283.jpg,1650,37,3331,612,3006,1631,1162,850
284.jpg,1462,137,2462,137,2531,1743,1462,1793
285.jpg,1162,406,2881,337,3406,1218,1400,1581
286.jpg,1675,112,2681,287,2362,1731,1087,1412
287.jpg,1212,268,2206,112,2943,1437,1743,1793
289.jpg,1568,87,3081,581,2731,1506,1112,843
29.jpg,1287,325,2187,287,2531,1543,1350,1731
290.jpg,887,550,2612,187,3250,987,1362,1781
292.jpg,781,500,3018,312,3756,1200,562,1793
293.jpg,1212,462,2837,506,3106,1431,1087,1412
294.jpg,1706,137,2631,381,2225,1731,1012,1337
299.jpg,212,337,2900,350,3025,1718,212,1793
3.jpg,662,650,2356,837,2356,837,1562,1556
30.jpg,1287,681,2643,362,3000,1062,1506,1481
300.jpg,887,393,2587,187,3106,1043,1325,1606
301.jpg,1725,287,3287,500,3168,1531,1462,1150
302.jpg,1631,87,2837,956,2137,1775,1012,743
306.jpg,1337,606,3325,112,3612,1606,1262,1793
307.jpg,1437,606,3206,937,3206,937,2425,1650
310.jpg,1368,862,2831,862,2993,1731,1212,1725
312.jpg,1750,237,2756,912,2187,1556,1287,750
315.jpg,681,37,3337,112,3500,1793,312,1687
316.jpg,1250,337,2806,531,2662,1581,937,1250
320.jpg,612,550,2837,262,2956,1793,762,1793
322.jpg,1050,162,2906,531,2593,1793,637,1281
325.jpg,1412,181,2381,87,2481,1793,1412,1793
326.jpg,1112,118,2168,37,2231,1006,1112,1043
327.jpg,1512,387,2250,387,2356,1656,1512,1756
328.jpg,1781,87,2731,87,2606,1793,1512,1662
329.jpg,1418,187,2681,912,2125,1756,912,912
330.jpg,1787,250,2668,112,2881,1618,1837,1693
331.jpg,1287,362,2187,287,2381,1706,1375,1793
332.jpg,1412,481,2262,312,2656,1681,1662,1793
333.jpg,1712,581,2462,362,2906,1606,2031,1793
338.jpg,1512,481,2262,187,2831,1387,2025,1731
339.jpg,1787,431,2543,237,2981,1400,2187,1681
340.jpg,2325,187,2906,656,2131,1681,1487,1093
342.jpg,1193,87,2687,668,2393,1568,862,1193
343.jpg,1350,362,2706,856,2343,1706,887,1062
345.jpg,1018,387,2781,662,2668,1793,737,1481
346.jpg,1287,612,3018,1043,2362,1731,2362,1731
348.jpg,568,1312,1556,1556,1193,3156,112,2881
352.jpg,1668,12,2856,100,2556,1675,1337,1750
353.jpg,1150,487,3662,487,3831,1793,1012,1793
354.jpg,1243,262,2831,325,2906,1337,1137,1268
355.jpg,1262,306,2212,87,2681,1606,1606,1793
356.jpg,1281,137,2656,875,2181,1743,762,956
358.jpg,3362,1262,3993,1137,3993,1793,3512,1793
36.jpg,1087,456,1968,62,2806,1187,1937,1756
360.jpg,262,1062,1750,962,1737,3431,331,3318
364.jpg,1481,387,2950,731,2831,1706,1212,1287
365.jpg,1062,718,2418,212,2837,925,1462,1593
367.jpg,1000,912,2475,1056,2468,1756,562,1525
368.jpg,512,1425,1575,1337,1793,2993,512,3062
369.jpg,362,1275,1606,1112,1793,3181,506,3356
370.jpg,12,1375,1712,937,1793,1893,143,2331
371.jpg,131,1543,1793,1412,1793,2337,12,2493
372.jpg,550,1162,1756,1950,1206,2731,87,1893
374.jpg,650,1062,1606,1362,993,2906,87,2506
376.jpg,3637,12,3993,12,3993,331,3637,93
377.jpg,1443,237,2906,825,2512,1781,987,1056
378.jpg,912,562,2625,262,2906,1262,1137,1687
379.jpg,1225,162,3006,712,2712,1781,612,900
380.jpg,1212,337,2831,462,3056,1393,1112,1356
382.jpg,3112,12,3993,12,3993,343,3112,12
386.jpg,537,575,2412,87,2687,1312,856,1756
387.jpg,875,87,3462,156,3981,1737,562,1762
389.jpg,1112,500,2406,212,2606,1025,1262,1331
39.jpg,1300,37,2725,831,2143,1731,662,718
390.jpg,1831,137,2681,475,2087,1793,1312,1443
395.jpg,1056,362,2756,556,2618,1631,937,1393
397.jpg,1487,187,2418,137,2656,1637,1625,1781
40.jpg,987,537,2956,1043,2956,1043,2168,1793
400.jpg,1387,206,2350,112,2731,1618,1600,1793
401.jpg,1218,62,2806,506,2506,1481,812,925
402.jpg,987,475,2731,237,3256,1056,1281,1681
404.jpg,812,368,2856,287,3381,1206,568,1525
405.jpg,806,262,3143,325,3168,1793,762,1793
406.jpg,1200,137,2631,975,2193,1781,487,1493
408.jpg,1062,312,2931,437,2793,1456,1062,1418
41.jpg,1325,87,2531,143,3056,1743,987,1725
410.jpg,1006,612,2831,687,2806,1793,937,1725
412.jpg,1037,593,2437,337,2656,1206,1168,1500
414.jpg,287,1168,1393,1112,1706,2887,137,2993
415.jpg,12,1312,1237,1456,1793,3156,12,3262
418.jpg,1662,625,2312,112,3231,1200,2531,1793
42.jpg,1062,750,2406,362,2831,1050,1300,1606
420.jpg,1031,462,2943,462,3331,1400,587,1231
425.jpg,1312,87,2781,893,2418,1793,737,956
429.jpg,1293,137,2806,587,2587,1531,962,1068
43.jpg,1987,987,2856,987,2856,1531,1987,1493
432.jpg,1562,362,2906,700,2756,1531,1312,1143
436.jpg,1087,587,2981,737,2950,1793,912,1781
438.jpg,412,2106,1431,1537,1793,2243,875,2931
439.jpg,718,1087,1781,1506,1162,3506,12,3143
440.jpg,862,787,1656,1231,806,2443,187,1900
441.jpg,506,737,1431,825,1025,2406,187,2175
442.jpg,706,987,1506,1187,987,2506,312,2212
443.jpg,637,987,1475,837,1793,2162,881,2356
444.jpg,331,787,1537,1137,1525,3193,162,3237
445.jpg,1187,581,2606,512,2681,1481,1312,1443
448.jpg,612,162,3031,525,2912,1631,387,1693
449.jpg,787,300,1743,187,2206,1537,1125,1793
45.jpg,1231,87,2681,400,2643,1206,962,862
451.jpg,1631,412,2231,550,2012,1481,1487,1418
452.jpg,0,12,93,12,0,581,0,581
455.jpg,237,1256,1075,1137,1181,2637,318,2656
456.jpg,625,1237,1556,1356,1225,2906,362,2656
457.jpg,731,1262,1656,1625,1012,3031,262,2618
458.jpg,937,1037,1581,1593,831,2781,62,2218
459.jpg,1068,1237,1068,1237,768,2906,87,2262
46.jpg,1162,212,2837,137,3106,1156,1225,1281
471.jpg,1381,612,2881,875,2712,1793,1212,1512
473.jpg,1462,362,2300,112,2781,1462,1856,1781
474.jpg,1112,762,2412,287,2856,937,1468,1606
475.jpg,1262,543,1975,237,2631,1237,1862,1681
476.jpg,125,12,481,12,325,206,281,206
478.jpg,1606,287,2931,837,2668,1668,1237,1062
480.jpg,1437,462,2556,781,2556,1556,1387,1587
483.jpg,62,1506,1175,1212,1706,3100,475,3406
484.jpg,1406,37,2325,37,2431,1506,1337,1537
485.jpg,1162,618,2643,312,2981,1131,1393,1581
486.jpg,1137,181,2037,112,2256,1531,1287,1706
487.jpg,12,12,581,12,656,437,12,568
489.jpg,12,12,350,12,406,437,12,531
49.jpg,1087,831,2550,737,2756,1662,1087,1737
490.jpg,1056,212,2812,281,2993,1381,912,1318
491.jpg,1387,243,2375,112,3106,1456,1768,1793
492.jpg,1062,656,3356,743,3356,743,1718,1706
494.jpg,1656,12,2581,368,2112,1793,1112,1581
495.jpg,1125,112,3006,568,2781,1731,837,1343
496.jpg,1237,650,2743,337,3012,1262,1387,1631
497.jpg,1062,537,2493,212,2684,1041,1306,1406
498.jpg,1037,512,2593,312,2731,1218,1206,1481
5.jpg,1412,262,2881,700,2425,1781,1012,1137
50.jpg,1637,218,3287,62,3343,1068,1800,1287
500.jpg,487,287,2831,187,2956,1612,593,1781
501.jpg,2124,729,3561,158,3359,3460,1575,3150
502.jpg,1401,2290,4082,1654,4082,1654,1734,3460
503.jpg,505,838,3561,736,3670,2781,303,2702
504.jpg,1365,1423,3345,997,3590,2174,1025,2550
505.jpg,1459,14,3908,982,3258,2232,1459,1257
506.jpg,1842,1394,4111,245,4544,2030,1603,2694
507.jpg,2391,130,3735,1177,1914,3323,708,2203
509.jpg,419,1596,3005,130,3908,1654,1553,3323
510.jpg,2326,14,4428,1445,4428,1445,2637,3157
511.jpg,1943,859,3041,216,2796,3337,1546,3193
512.jpg,1777,419,3272,14,3446,2861,1777,2788
514.jpg,1762,657,3193,130,3301,3337,1603,3128
515.jpg,968,1062,2420,303,3619,2492,2261,3301
516.jpg,953,736,3330,1069,3077,2384,932,2666
517.jpg,708,1430,3287,361,4111,1929,881,3070
518.jpg,1387,794,4024,881,3952,2752,765,2138
519.jpg,1885,332,3215,787,2355,2926,1054,2355
520.jpg,563,1343,2535,650,2940,1856,997,2557
521.jpg,1401,216,3735,1184,3121,2608,852,1668
522.jpg,1112,1351,2312,245,3822,2203,2731,3157
523.jpg,2738,476,3822,1365,2391,3186,1314,2210
524.jpg,823,1177,1936,158,3533,2268,2203,3186
525.jpg,708,1965,2586,621,1741,3244,1741,3244
526.jpg,1228,1119,2405,245,3793,2268,2535,3128
527.jpg,1647,1184,3995,859,3829,3099,1401,2608
528.jpg,1849,469,3070,361,2731,2897,1517,2564
529.jpg,1112,1192,3655,158,4284,2181,1300,2810
53.jpg,1400,12,2918,968,2456,1793,762,1175
530.jpg,1777,1459,3757,563,4168,2102,1777,2629
531.jpg,1510,361,4082,1885,3048,3460,708,1929
533.jpg,2066,303,2066,303,3475,1871,2203,3034
534.jpg,462,1177,3309,14,4139,1820,101,3012
535.jpg,989,1654,3215,592,3879,2124,794,3157
536.jpg,1498,1354,3793,361,4371,2015,1314,2752
537.jpg,1040,332,2955,1712,1943,2983,158,1466
538.jpg,1481,332,3041,527,2926,2933,1401,3020
539.jpg,1098,1473,3251,1170,3764,2218,852,2752
54.jpg,1168,87,2081,300,2206,1700,1087,1700
540.jpg,1127,361,4082,1524,3511,3186,447,2340
541.jpg,1307,1596,3829,1083,4313,2427,621,2933
542.jpg,2601,614,3908,361,3020,3417,2008,2796
543.jpg,910,758,3836,361,4241,2210,910,2579
544.jpg,1112,1502,3251,563,3793,2492,1264,2998
545.jpg,1806,736,3937,1343,2955,3402,1286,2066
546.jpg,2564,447,3793,1553,2637,3012,2637,3012
